dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,pop,continentExp,,Recovered
4/11/2020,11,4,2020,370,2,United_Arab_Emirates,AE,ARE,9630959,Asia,,368
4/10/2020,10,4,2020,331,2,United_Arab_Emirates,AE,ARE,9630959,Asia,,329
4/9/2020,9,4,2020,300,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,300
4/8/2020,8,4,2020,283,1,United_Arab_Emirates,AE,ARE,9630959,Asia,,282
4/7/2020,7,4,2020,277,1,United_Arab_Emirates,AE,ARE,9630959,Asia,,276
4/6/2020,6,4,2020,294,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,294
4/5/2020,5,4,2020,481,2,United_Arab_Emirates,AE,ARE,9630959,Asia,,479
4/4/2020,4,4,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
4/3/2020,3,4,2020,360,2,United_Arab_Emirates,AE,ARE,9630959,Asia,,358
4/2/2020,2,4,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
4/1/2020,1,4,2020,53,1,United_Arab_Emirates,AE,ARE,9630959,Asia,,52
3/31/2020,31,3,2020,143,3,United_Arab_Emirates,AE,ARE,9630959,Asia,,140
3/30/2020,30,3,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
3/29/2020,29,3,2020,63,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,63
3/28/2020,28,3,2020,72,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,72
3/27/2020,27,3,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
3/26/2020,26,3,2020,85,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,85
3/25/2020,25,3,2020,50,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,50
3/24/2020,24,3,2020,45,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,45
3/23/2020,23,3,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
3/22/2020,22,3,2020,13,2,United_Arab_Emirates,AE,ARE,9630959,Asia,,11
3/21/2020,21,3,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
3/20/2020,20,3,2020,27,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,27
3/19/2020,19,3,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
3/18/2020,18,3,2020,15,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,15
3/17/2020,17,3,2020,12,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,12
3/16/2020,16,3,2020,1,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,1
3/15/2020,15,3,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
3/13/2020,13,3,2020,11,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,11
3/11/2020,11,3,2020,15,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,15
3/10/2020,10,3,2020,14,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,14
3/8/2020,8,3,2020,16,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,16
3/6/2020,6,3,2020,2,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,2
3/4/2020,4,3,2020,6,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,6
3/2/2020,2,3,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
3/1/2020,1,3,2020,2,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,2
2/29/2020,29,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/28/2020,28,2,2020,6,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,6
2/27/2020,27,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/26/2020,26,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/25/2020,25,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/24/2020,24,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/23/2020,23,2,2020,2,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,2
2/22/2020,22,2,2020,2,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,2
2/21/2020,21,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/20/2020,20,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/19/2020,19,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/18/2020,18,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/17/2020,17,2,2020,1,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,1
2/16/2020,16,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/15/2020,15,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/14/2020,14,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/13/2020,13,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/12/2020,12,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/11/2020,11,2,2020,1,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,1
2/10/2020,10,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/9/2020,9,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/8/2020,8,2,2020,2,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,2
2/7/2020,7,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/6/2020,6,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/5/2020,5,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/4/2020,4,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/3/2020,3,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
2/2/2020,2,2,2020,1,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,1
2/1/2020,1,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/31/2020,31,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/30/2020,30,1,2020,3,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,3
1/29/2020,29,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/28/2020,28,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/27/2020,27,1,2020,1,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,1
1/26/2020,26,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/25/2020,25,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/24/2020,24,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/23/2020,23,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/22/2020,22,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/21/2020,21,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/20/2020,20,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/19/2020,19,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/18/2020,18,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/17/2020,17,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/16/2020,16,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/15/2020,15,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/14/2020,14,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/13/2020,13,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/12/2020,12,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/11/2020,11,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/10/2020,10,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/9/2020,9,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/8/2020,8,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/7/2020,7,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/6/2020,6,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/5/2020,5,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/4/2020,4,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/3/2020,3,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/2/2020,2,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
1/1/2020,1,1,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
12/31/2019,31,12,2019,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia,,0
5/11/2020,11,5,2020,3923,268,United_Kingdom,UK,GBR,66488991,Europe,,3655
5/10/2020,10,5,2020,3896,346,United_Kingdom,UK,GBR,66488991,Europe,,3550
5/9/2020,9,5,2020,4649,626,United_Kingdom,UK,GBR,66488991,Europe,,4023
5/8/2020,8,5,2020,5514,539,United_Kingdom,UK,GBR,66488991,Europe,,4975
5/7/2020,7,5,2020,6211,649,United_Kingdom,UK,GBR,66488991,Europe,,5562
5/6/2020,6,5,2020,4406,693,United_Kingdom,UK,GBR,66488991,Europe,,3713
5/5/2020,5,5,2020,3985,288,United_Kingdom,UK,GBR,66488991,Europe,,3697
5/4/2020,4,5,2020,4339,315,United_Kingdom,UK,GBR,66488991,Europe,,4024
5/3/2020,3,5,2020,4806,621,United_Kingdom,UK,GBR,66488991,Europe,,4185
5/2/2020,2,5,2020,6201,739,United_Kingdom,UK,GBR,66488991,Europe,,5462
5/1/2020,1,5,2020,6032,674,United_Kingdom,UK,GBR,66488991,Europe,,5358
4/30/2020,30,4,2020,4076,795,United_Kingdom,UK,GBR,66488991,Europe,,3281
4/29/2020,29,4,2020,3996,909,United_Kingdom,UK,GBR,66488991,Europe,,3087
4/28/2020,28,4,2020,4309,338,United_Kingdom,UK,GBR,66488991,Europe,,3971
4/27/2020,27,4,2020,4463,420,United_Kingdom,UK,GBR,66488991,Europe,,4043
4/26/2020,26,4,2020,4913,843,United_Kingdom,UK,GBR,66488991,Europe,,4070
4/25/2020,25,4,2020,5386,1005,United_Kingdom,UK,GBR,66488991,Europe,,4381
4/24/2020,24,4,2020,4583,727,United_Kingdom,UK,GBR,66488991,Europe,,3856
4/23/2020,23,4,2020,4451,837,United_Kingdom,UK,GBR,66488991,Europe,,3614
4/22/2020,22,4,2020,4301,1172,United_Kingdom,UK,GBR,66488991,Europe,,3129
4/21/2020,21,4,2020,4676,559,United_Kingdom,UK,GBR,66488991,Europe,,4117
4/20/2020,20,4,2020,5850,498,United_Kingdom,UK,GBR,66488991,Europe,,5352
4/19/2020,19,4,2020,5525,1115,United_Kingdom,UK,GBR,66488991,Europe,,4410
4/18/2020,18,4,2020,5599,935,United_Kingdom,UK,GBR,66488991,Europe,,4664
4/17/2020,17,4,2020,4617,1029,United_Kingdom,UK,GBR,66488991,Europe,,3588
4/16/2020,16,4,2020,4603,842,United_Kingdom,UK,GBR,66488991,Europe,,3761
4/15/2020,15,4,2020,5252,1044,United_Kingdom,UK,GBR,66488991,Europe,,4208
4/14/2020,14,4,2020,4342,744,United_Kingdom,UK,GBR,66488991,Europe,,3598
4/13/2020,13,4,2020,5288,686,United_Kingdom,UK,GBR,66488991,Europe,,4602
4/12/2020,12,4,2020,8719,839,United_Kingdom,UK,GBR,66488991,Europe,,7880
4/11/2020,11,4,2020,5195,1152,United_Kingdom,UK,GBR,66488991,Europe,,4043
4/10/2020,10,4,2020,4344,1103,United_Kingdom,UK,GBR,66488991,Europe,,3241
4/9/2020,9,4,2020,5491,1034,United_Kingdom,UK,GBR,66488991,Europe,,4457
4/8/2020,8,4,2020,3634,1038,United_Kingdom,UK,GBR,66488991,Europe,,2596
4/7/2020,7,4,2020,3802,568,United_Kingdom,UK,GBR,66488991,Europe,,3234
4/6/2020,6,4,2020,5903,644,United_Kingdom,UK,GBR,66488991,Europe,,5259
4/5/2020,5,4,2020,3735,760,United_Kingdom,UK,GBR,66488991,Europe,,2975
4/4/2020,4,4,2020,4450,714,United_Kingdom,UK,GBR,66488991,Europe,,3736
4/3/2020,3,4,2020,4244,652,United_Kingdom,UK,GBR,66488991,Europe,,3592
4/2/2020,2,4,2020,4324,670,United_Kingdom,UK,GBR,66488991,Europe,,3654
4/1/2020,1,4,2020,3009,382,United_Kingdom,UK,GBR,66488991,Europe,,2627
3/31/2020,31,3,2020,2619,374,United_Kingdom,UK,GBR,66488991,Europe,,2245
3/30/2020,30,3,2020,2433,214,United_Kingdom,UK,GBR,66488991,Europe,,2219
3/29/2020,29,3,2020,2546,294,United_Kingdom,UK,GBR,66488991,Europe,,2252
3/28/2020,28,3,2020,2885,284,United_Kingdom,UK,GBR,66488991,Europe,,2601
3/27/2020,27,3,2020,2129,183,United_Kingdom,UK,GBR,66488991,Europe,,1946
3/26/2020,26,3,2020,1452,186,United_Kingdom,UK,GBR,66488991,Europe,,1266
3/25/2020,25,3,2020,1427,149,United_Kingdom,UK,GBR,66488991,Europe,,1278
3/24/2020,24,3,2020,967,74,United_Kingdom,UK,GBR,66488991,Europe,,893
3/23/2020,23,3,2020,665,35,United_Kingdom,UK,GBR,66488991,Europe,,630
3/22/2020,22,3,2020,1035,56,United_Kingdom,UK,GBR,66488991,Europe,,979
3/21/2020,21,3,2020,706,36,United_Kingdom,UK,GBR,66488991,Europe,,670
3/20/2020,20,3,2020,647,43,United_Kingdom,UK,GBR,66488991,Europe,,604
3/19/2020,19,3,2020,680,34,United_Kingdom,UK,GBR,66488991,Europe,,646
3/18/2020,18,3,2020,407,16,United_Kingdom,UK,GBR,66488991,Europe,,391
3/17/2020,17,3,2020,152,22,United_Kingdom,UK,GBR,66488991,Europe,,130
3/16/2020,16,3,2020,251,15,United_Kingdom,UK,GBR,66488991,Europe,,236
3/15/2020,15,3,2020,433,18,United_Kingdom,UK,GBR,66488991,Europe,,415
3/14/2020,14,3,2020,117,1,United_Kingdom,UK,GBR,66488991,Europe,,116
3/13/2020,13,3,2020,134,2,United_Kingdom,UK,GBR,66488991,Europe,,132
3/12/2020,12,3,2020,83,0,United_Kingdom,UK,GBR,66488991,Europe,,83
3/11/2020,11,3,2020,52,4,United_Kingdom,UK,GBR,66488991,Europe,,48
3/10/2020,10,3,2020,48,1,United_Kingdom,UK,GBR,66488991,Europe,,47
3/9/2020,9,3,2020,67,0,United_Kingdom,UK,GBR,66488991,Europe,,67
3/8/2020,8,3,2020,43,1,United_Kingdom,UK,GBR,66488991,Europe,,42
3/7/2020,7,3,2020,48,1,United_Kingdom,UK,GBR,66488991,Europe,,47
3/6/2020,6,3,2020,30,0,United_Kingdom,UK,GBR,66488991,Europe,,30
3/5/2020,5,3,2020,34,0,United_Kingdom,UK,GBR,66488991,Europe,,34
3/4/2020,4,3,2020,11,0,United_Kingdom,UK,GBR,66488991,Europe,,11
3/3/2020,3,3,2020,4,0,United_Kingdom,UK,GBR,66488991,Europe,,4
3/2/2020,2,3,2020,13,0,United_Kingdom,UK,GBR,66488991,Europe,,13
3/1/2020,1,3,2020,5,0,United_Kingdom,UK,GBR,66488991,Europe,,5
2/29/2020,29,2,2020,2,0,United_Kingdom,UK,GBR,66488991,Europe,,2
2/28/2020,28,2,2020,3,0,United_Kingdom,UK,GBR,66488991,Europe,,3
2/27/2020,27,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/26/2020,26,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/25/2020,25,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/24/2020,24,2,2020,4,0,United_Kingdom,UK,GBR,66488991,Europe,,4
2/23/2020,23,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/22/2020,22,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/21/2020,21,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/20/2020,20,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/19/2020,19,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/18/2020,18,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/17/2020,17,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/16/2020,16,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/15/2020,15,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/14/2020,14,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/13/2020,13,2,2020,1,0,United_Kingdom,UK,GBR,66488991,Europe,,1
2/12/2020,12,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/11/2020,11,2,2020,4,0,United_Kingdom,UK,GBR,66488991,Europe,,4
2/10/2020,10,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/9/2020,9,2,2020,1,0,United_Kingdom,UK,GBR,66488991,Europe,,1
2/8/2020,8,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/7/2020,7,2,2020,1,0,United_Kingdom,UK,GBR,66488991,Europe,,1
2/6/2020,6,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/5/2020,5,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/4/2020,4,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/3/2020,3,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/2/2020,2,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
2/1/2020,1,2,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/31/2020,31,1,2020,2,0,United_Kingdom,UK,GBR,66488991,Europe,,2
1/30/2020,30,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/29/2020,29,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/28/2020,28,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/27/2020,27,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/26/2020,26,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/25/2020,25,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/24/2020,24,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/23/2020,23,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/22/2020,22,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/21/2020,21,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/20/2020,20,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/19/2020,19,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/18/2020,18,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/17/2020,17,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/16/2020,16,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/15/2020,15,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/14/2020,14,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/13/2020,13,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/12/2020,12,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/11/2020,11,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/10/2020,10,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/9/2020,9,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/8/2020,8,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/7/2020,7,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/6/2020,6,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/5/2020,5,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/4/2020,4,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/3/2020,3,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/2/2020,2,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
1/1/2020,1,1,2020,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
12/31/2019,31,12,2019,0,0,United_Kingdom,UK,GBR,66488991,Europe,,0
5/11/2020,11,5,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
5/10/2020,10,5,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
5/9/2020,9,5,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
5/8/2020,8,5,2020,29,3,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,26
5/7/2020,7,5,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
5/6/2020,6,5,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
5/5/2020,5,5,2020,0,2,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,-2
5/4/2020,4,5,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
5/3/2020,3,5,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
5/2/2020,2,5,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
5/1/2020,1,5,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
4/30/2020,30,4,2020,174,6,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,168
4/29/2020,29,4,2020,6,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,6
4/28/2020,28,4,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
4/27/2020,27,4,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
4/26/2020,26,4,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
4/25/2020,25,4,2020,15,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,15
4/24/2020,24,4,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
4/23/2020,23,4,2020,31,2,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,29
4/22/2020,22,4,2020,84,3,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,81
4/21/2020,21,4,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
4/20/2020,20,4,2020,22,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,22
4/19/2020,19,4,2020,1,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,1
4/18/2020,18,4,2020,53,1,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,52
4/17/2020,17,4,2020,6,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,6
4/16/2020,16,4,2020,35,1,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,34
4/15/2020,15,4,2020,7,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,7
4/14/2020,14,4,2020,14,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,14
4/13/2020,13,4,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
4/12/2020,12,4,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
4/11/2020,11,4,2020,7,2,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,5
4/10/2020,10,4,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
4/9/2020,9,4,2020,1,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,1
4/8/2020,8,4,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
4/7/2020,7,4,2020,2,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,2
4/6/2020,6,4,2020,1,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,1
4/5/2020,5,4,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
4/4/2020,4,4,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
4/3/2020,3,4,2020,1,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,1
4/2/2020,2,4,2020,1,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,1
4/1/2020,1,4,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
3/31/2020,31,3,2020,5,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,5
3/30/2020,30,3,2020,1,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,1
3/29/2020,29,3,2020,0,1,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,-1
3/28/2020,28,3,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
3/27/2020,27,3,2020,1,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,1
3/26/2020,26,3,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
3/25/2020,25,3,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
3/24/2020,24,3,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
3/23/2020,23,3,2020,6,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,6
3/22/2020,22,3,2020,3,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,3
3/21/2020,21,3,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
3/20/2020,20,3,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
3/19/2020,19,3,2020,2,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,2
3/18/2020,18,3,2020,0,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,0
3/17/2020,17,3,2020,1,0,United_Republic_of_Tanzania,TZ,TZA,56318348,Africa,,1
5/11/2020,11,5,2020,20258,734,United_States_of_America,US,USA,327167434,America,,19524
5/10/2020,10,5,2020,25612,1614,United_States_of_America,US,USA,327167434,America,,23998
5/9/2020,9,5,2020,26957,1510,United_States_of_America,US,USA,327167434,America,,25447
5/8/2020,8,5,2020,28369,2239,United_States_of_America,US,USA,327167434,America,,26130
5/7/2020,7,5,2020,24128,2353,United_States_of_America,US,USA,327167434,America,,21775
5/6/2020,6,5,2020,23841,2144,United_States_of_America,US,USA,327167434,America,,21697
5/5/2020,5,5,2020,22593,1252,United_States_of_America,US,USA,327167434,America,,21341
5/4/2020,4,5,2020,24972,1297,United_States_of_America,US,USA,327167434,America,,23675
5/3/2020,3,5,2020,29288,1317,United_States_of_America,US,USA,327167434,America,,27971
5/2/2020,2,5,2020,33955,2062,United_States_of_America,US,USA,327167434,America,,31893
5/1/2020,1,5,2020,29917,2040,United_States_of_America,US,USA,327167434,America,,27877
4/30/2020,30,4,2020,27326,2611,United_States_of_America,US,USA,327167434,America,,24715
4/29/2020,29,4,2020,24132,2110,United_States_of_America,US,USA,327167434,America,,22022
